_,id,peer_id,date,message,out,mentioned,media_unread,silent,post,from_scheduled,legacy,edit_hide,pinned,noforwards,invert_media,offline,video_processing_pending,from_id,from_boosts_applied,saved_peer_id,fwd_from,via_bot_id,via_business_bot_id,reply_to,media,reply_markup,entities,views,forwards,replies,edit_date,post_author,grouped_id,reactions,restriction_reason,ttl_period,quick_reply_shortcut_id,effect,factcheck,report_delivery_until_date,action,reactions_are_possible
Message,119109,[object Object],2024-09-17T14:27:41+00:00,Oalah gitu yah berarti aku harus cari mslhnya dlu terus gpp yah klw misal ambil skripsi senior tapi metode nya dignti atau ditambah?,false,false,false,false,false,false,false,false,false,false,false,false,false,[object Object],null,null,null,null,null,[object Object],null,null,,null,null,null,null,null,null,null,,null,null,null,null,null,,
Message,119108,[object Object],2024-09-17T14:25:56+00:00,"Terus paling gampang menemukan masalah di skripsinya orang dibagian (kritik dan saran), jadi nerusin masalah orang kalau emang buntu banget.",false,false,false,false,false,false,false,false,false,false,false,false,false,[object Object],null,null,null,null,null,[object Object],null,null,,null,null,null,null,null,null,null,,null,null,null,null,null,,
Message,119107,[object Object],2024-09-17T14:24:51+00:00,Nemu judul gatau masalah juga repot.,false,false,false,false,false,false,false,false,false,false,false,false,false,[object Object],null,null,null,null,null,[object Object],null,null,,null,null,null,null,null,null,null,,null,null,null,null,null,,
Message,119106,[object Object],2024-09-17T14:24:37+00:00,"Susah sih kalau langsung judul. Aku dulu gak langsung judul.

Tapi tau rumusan masalah, dan terjawab dibab isi.",false,false,false,false,false,false,false,false,false,false,false,false,false,[object Object],null,null,null,null,null,[object Object],null,null,,null,null,null,null,null,null,null,,null,null,null,null,null,,
Message,119105,[object Object],2024-09-17T14:12:48+00:00,Truss judul apa yang bgus kak,false,false,false,false,false,false,false,false,false,false,false,false,false,[object Object],null,null,null,null,null,[object Object],null,null,,null,null,null,null,null,null,null,,null,null,null,null,null,,
Message,119104,[object Object],2024-09-17T14:09:03+00:00,Iya emang bisa digabung.,false,false,false,false,false,false,false,false,false,false,false,false,false,[object Object],null,null,null,null,null,[object Object],null,null,,null,null,null,null,null,null,null,,null,null,null,null,null,,
Message,119103,[object Object],2024-09-17T14:06:20+00:00,iya apa nih kak😄😅,false,false,false,false,false,false,false,false,false,false,false,false,false,[object Object],null,null,null,null,null,[object Object],null,null,,null,null,null,null,null,null,null,,null,null,null,null,null,,
Message,119102,[object Object],2024-09-17T13:27:59+00:00,Iya 😂,false,false,false,false,false,false,false,false,false,false,false,false,false,[object Object],null,null,null,null,null,[object Object],null,null,,null,null,null,null,null,null,null,,null,null,null,null,null,,
Message,119101,[object Object],2024-09-17T13:22:03+00:00,aku kan ambil peminatan data tapi kta dosenku bisa digabung sm AI atau mesin learning,false,false,false,false,false,false,false,false,false,false,false,false,false,[object Object],null,null,null,null,null,[object Object],null,null,,null,null,null,null,null,null,null,,null,null,null,null,null,,
Message,119096,[object Object],2024-09-17T11:24:50+00:00,Info dong loker freelance,false,false,false,false,false,false,false,false,false,false,false,false,false,[object Object],null,null,null,null,null,[object Object],null,null,,null,null,null,null,null,null,null,,null,null,null,null,null,,
Message,119094,[object Object],2024-09-17T11:06:58+00:00,"ada yg bisa ngasih saran ga, klasifikasi pake data kuisioner, bagusan pake decision tree apa naive bayes",false,false,false,false,false,false,false,false,false,false,false,false,false,[object Object],null,null,null,null,null,[object Object],null,null,,null,null,null,null,null,null,null,,null,null,null,null,null,,
Message,119093,[object Object],2024-09-17T10:23:55+00:00,Halo,false,false,false,false,false,false,false,false,false,false,false,false,false,[object Object],null,null,null,null,null,null,null,null,,null,null,[object Object],null,null,null,null,,null,null,null,null,null,,
Message,119089,[object Object],2024-09-17T08:43:55+00:00,"PROGRAMMING TRAINING PLC OMRON Fundamental PLC Basic Omron CX-Programmer & CX-Designer Simulation

Ingin kuasai dunia otomatisasi industri?  Pelatihan PLC ini jawabannya! Dapatkan ilmu dan pengalaman langsung untuk tingkatkan karirmu. Jangan lewatkan kesempatan emas ini! 
𒊹︎︎︎ 𝗠𝗲𝗻𝘁𝗼𝗿
 Muhammad Akbar F
1st Prize Winner od PLC EARTH 6.0 National Competition
Trainer PLC Expert 

𒊹︎︎︎𝗙𝗮𝘀𝗶𝗹𝗶𝘁𝗮𝘀 
➪Materi pelatihan
➪Learning experience
➪Virtual Networking
➪E-Certificate 2JP*
➪Record materi *
➪E-Book PLC*
*s&k berlaku

𒊹︎︎︎𝗗𝗮𝘁𝗲 & 𝗧𝗶𝗺𝗲
Sabtu, 23 September 2024
13.00 PM - finish (WIB)

✔︎ 𝗙𝗥𝗘𝗘 𝗥𝗘𝗚𝗜𝗦𝗧𝗥𝗔𝗧𝗜𝗢𝗡

𝗬𝘂𝗸𝗸 𝘀𝗲𝗴𝗲𝗿𝗮 𝗱𝗮𝗳𝘁𝗮𝗿 !!

Link Registration 
https://bit.ly/RegPLCM2

𒊹︎︎︎𝗙𝗼𝗿 𝗠𝗼𝗿𝗲 𝗜𝗻𝗳𝗼𝗿𝗺𝗮𝘁𝗶𝗼𝗻
Cp 0881027568660

𝗕𝘂𝗿𝘂𝗮𝗻 𝗷𝗮𝗻𝗴𝗮𝗻 𝘀𝗮𝗺𝗽𝗮𝗶 𝗸𝗲𝘁𝗶𝗻𝗴𝗴𝗮𝗹𝗮𝗻!! 
𝗞𝘂𝗼𝘁𝗮 𝗧𝗲𝗿𝗯𝗮𝘁𝗮𝘀!

#upgradeskill
 #Training 
#trainingbasic #training #webinar #pelatihanonline
 #trainingonline
#TrainingPLC#elektronik#PLC#pelatihanplc #otomatisasiindustri #plcprogramming #karir #engineering",false,false,false,false,false,false,false,false,false,false,false,false,false,[object Object],null,null,null,null,null,null,[object Object],null,"[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object]",null,null,[object Object],null,null,null,null,,null,null,null,null,null,,
Message,119088,[object Object],2024-09-17T08:28:38+00:00,"Bang, yang punya modul informatika untuk SMA/SMK Monggo dikirim , mau ikut lomba😔👍",false,false,false,false,false,false,false,false,false,false,false,false,false,[object Object],null,null,null,null,null,null,null,null,,null,null,[object Object],null,null,null,null,,null,null,null,null,null,,
Message,119081,[object Object],2024-09-17T01:08:01+00:00,Hi semuanya. Ada yang paham metode GRU ga ? Mintol ajarin dong,false,false,false,false,false,false,false,false,false,false,false,false,false,[object Object],null,null,null,null,null,null,null,null,,null,null,[object Object],null,null,null,null,,null,null,null,null,null,,
Message,119080,[object Object],2024-09-17T01:06:58+00:00,Ada yang bisa hitungan manual GRU?,false,false,false,false,false,false,false,false,false,false,false,false,false,[object Object],null,null,null,null,null,[object Object],null,null,,null,null,null,null,null,null,null,,null,null,null,null,null,,
Message,119075,[object Object],2024-09-16T15:57:13+00:00,2,false,false,false,false,false,false,false,false,false,false,false,false,false,[object Object],null,null,null,null,null,[object Object],null,null,,null,null,null,null,null,null,null,,null,null,null,null,null,,
Message,119074,[object Object],2024-09-16T15:34:51+00:00,"Dicari untuk dibeli:
Akun google play console (gpc) / google developer (godev).
Syarat :
Umur 1thn minimal
Pernah publish aplikasi ke playstore (meskipun sudah remove apk nya tidak apa2).
Harga 2jt - 10jt tergantung kondisi akun",false,false,false,false,false,false,false,false,false,false,false,false,false,[object Object],null,null,null,null,null,null,null,null,,null,null,[object Object],null,null,null,null,,null,null,null,null,null,,
Message,119073,[object Object],2024-09-16T15:18:45+00:00,Ambil MacBook M1 aja,false,false,false,false,false,false,false,false,false,false,false,false,false,[object Object],null,null,null,null,null,[object Object],null,null,,null,null,null,null,null,null,null,,null,null,null,null,null,,
Message,119072,[object Object],2024-09-16T15:18:21+00:00,MacBook M1,false,false,false,false,false,false,false,false,false,false,false,false,false,[object Object],null,null,null,null,null,[object Object],null,null,,null,null,null,null,null,null,null,,null,null,null,null,null,,
Message,119069,[object Object],2024-09-16T11:23:49+00:00,"Kira"" 10jt cukup ga ya?",false,false,false,false,false,false,false,false,false,false,false,false,false,[object Object],null,null,null,null,null,[object Object],null,null,,null,null,null,null,null,null,null,,null,null,null,null,null,,
Message,119068,[object Object],2024-09-16T11:23:06+00:00,Ada bajet lebih vivobook pro 14x oled gas,false,false,false,false,false,false,false,false,false,false,false,false,false,[object Object],null,null,null,null,null,[object Object],null,null,,null,null,null,null,null,null,null,,null,null,null,null,null,,
Message,119067,[object Object],2024-09-16T11:22:41+00:00,"Ambil yang T aja bang saran saya, tpi kalo mau ringan ambil seri X",false,false,false,false,false,false,false,false,false,false,false,false,false,[object Object],null,null,null,null,null,[object Object],null,null,,null,null,null,null,null,null,null,,null,null,null,null,null,,
Message,119066,[object Object],2024-09-16T11:18:04+00:00,Bukannya banyak seri Thinkpad itu?,false,false,false,false,false,false,false,false,false,false,false,false,false,[object Object],null,null,null,null,null,[object Object],null,null,,null,null,null,null,null,null,null,,null,null,null,null,null,,
Message,119064,[object Object],2024-09-16T08:50:56+00:00,lenovo LQQ,false,false,false,false,false,false,false,false,false,false,false,false,false,[object Object],null,null,null,null,null,[object Object],null,null,,null,null,null,null,null,null,null,,null,null,null,null,null,,
Message,119062,[object Object],2024-09-16T07:26:35+00:00,Biasanya yang make abis tempur,false,false,false,false,false,false,false,false,false,false,false,false,false,[object Object],null,null,null,null,null,[object Object],null,null,,null,null,null,null,null,null,null,,null,null,null,null,null,,
Message,119061,[object Object],2024-09-16T07:26:20+00:00,"Tpi usahain liat kondisi frame case, battery health, sama speaker",false,false,false,false,false,false,false,false,false,false,false,false,false,[object Object],null,null,null,null,null,[object Object],null,null,,null,null,null,null,null,null,null,,null,null,null,null,null,,
Message,119060,[object Object],2024-09-16T07:26:12+00:00,"Selamat siang 

Boleh minta saran judul skripsi kak🙏",false,false,false,false,false,false,false,false,false,false,false,false,false,[object Object],null,null,null,null,null,[object Object],null,null,,null,null,null,null,null,null,null,,null,null,null,null,null,,
Message,119059,[object Object],2024-09-16T07:24:23+00:00,Second bro,false,false,false,false,false,false,false,false,false,false,false,false,false,[object Object],null,null,null,null,null,[object Object],null,null,,null,null,null,null,null,null,null,,null,null,null,null,null,,
Message,119057,[object Object],2024-09-16T07:02:03+00:00,Second/new,false,false,false,false,false,false,false,false,false,false,false,false,false,[object Object],null,null,null,null,null,[object Object],null,null,,null,null,null,null,null,null,null,,null,null,null,null,null,,
Message,119056,[object Object],2024-09-16T06:28:52+00:00,Thinkpad,false,false,false,false,false,false,false,false,false,false,false,false,false,[object Object],null,null,null,null,null,[object Object],null,null,,null,null,null,null,null,null,null,,null,null,null,null,null,,
Message,119055,[object Object],2024-09-16T05:41:15+00:00,Saran laptop bre jurusan teknik informatika buat 4 Thun kedepan,false,false,false,false,false,false,false,false,false,false,false,false,false,[object Object],null,null,null,null,null,[object Object],null,null,,null,null,null,null,null,null,null,,null,null,null,null,null,,
Message,119053,[object Object],2024-09-16T05:22:21+00:00,Saran laptop buat 4 Thun kedepan dong bang buat kuliah jurusan teknik informatika,false,false,false,false,false,false,false,false,false,false,false,false,false,[object Object],null,null,null,null,null,null,null,null,,null,null,[object Object],null,null,null,null,,null,null,null,null,null,,
Message,119052,[object Object],2024-09-16T04:23:21+00:00,"Dicari untuk dibeli:
Akun google play console (gpc) / google developer (godev).
Syarat :
Umur 1thn minimal
Pernah publish aplikasi ke playstore (meskipun sudah remove apk nya tidak apa2).
Harga 2jt - 10jt tergantung kondisi akun",false,false,false,false,false,false,false,false,false,false,false,false,false,[object Object],null,null,null,null,null,null,null,null,,null,null,[object Object],null,null,null,null,,null,null,null,null,null,,
Message,119051,[object Object],2024-09-16T04:12:27+00:00,"#izinmin      
Hii @Initialsf Open jasa pembuatan program HTML, CSS, PHP, JAVA, laravel, NodeJs, c, c++, python dll, fix error dan juga jasa pembuatan website & aplikasi android (Java) sesuai keinginan, Joki tugas informatika ataupun informasi jugaa dan juga pembuatan undangan digital. Open slicing figma to html CSS bootstrap juga loh, Bisa desain UI juga loh. 

Tersedia juga pembelian vps / rdp
    
Minat? atau ingin tanya tanya lebih lanjut chat aja       
@Initialsf       
    
WA : 0895347329506",false,false,false,false,false,false,false,false,false,false,false,false,false,[object Object],null,null,null,null,null,[object Object],null,null,"[object Object],[object Object],[object Object],[object Object]",null,null,null,null,null,null,null,,null,null,null,null,null,,
Message,119050,[object Object],2024-09-16T02:31:59+00:00,Ada yg punya info bisa lacak lokasi dari nomor hp ?,false,false,false,false,false,false,false,false,false,false,false,false,false,[object Object],null,null,null,null,null,[object Object],null,null,,null,null,null,null,null,null,null,,null,null,null,null,null,,
Message,119048,[object Object],2024-09-15T22:09:34+00:00,@LorenzAdamDamara,false,false,false,false,false,false,false,false,false,false,false,false,false,[object Object],null,null,null,null,null,null,null,null,[object Object],null,null,[object Object],null,null,null,null,,null,null,null,null,null,,
Message,119047,[object Object],2024-09-15T22:09:23+00:00,ini jg kelewat,false,false,false,false,false,false,false,false,false,false,false,false,false,[object Object],null,null,null,null,null,[object Object],null,null,,null,null,null,null,null,null,null,,null,null,null,null,null,,
Message,119042,[object Object],2024-09-15T14:58:39+00:00,rekomendasi tentunya yg mengarah ke minatmu,false,false,false,false,false,false,false,false,false,false,false,false,false,[object Object],null,null,null,null,null,[object Object],null,null,,null,null,null,null,null,null,null,,null,null,null,null,null,,
Message,119041,[object Object],2024-09-15T14:38:23+00:00,ini daftar mata kuliahnya,false,false,false,false,false,false,false,false,false,false,false,false,false,[object Object],null,null,null,null,null,[object Object],[object Object],null,,null,null,null,null,null,null,null,,null,null,null,null,null,,
Message,119040,[object Object],2024-09-15T14:24:51+00:00,"permisi kak saya mahasiswa teknik informatika semester 3 , saya mau tanya rekomendasi atau arahan untuk mengambil mata kuliah di semester lain. apa ada saran atau rekomendasian  dari kakak kakak?",false,false,false,false,false,false,false,false,false,false,false,false,false,[object Object],null,null,null,null,null,[object Object],null,null,,null,null,null,null,null,null,null,,null,null,null,null,null,,
Message,119038,[object Object],2024-09-15T12:45:35+00:00,Unity game engine yah maksudnya?,false,false,false,false,false,false,false,false,false,false,false,false,false,[object Object],null,null,null,null,null,[object Object],null,null,,null,null,null,null,null,null,null,,null,null,null,null,null,,
Message,119037,[object Object],2024-09-15T12:45:18+00:00,"saran judul dong kakak², sekarangg yang gampang diacc judul apa dibidang IT",false,false,false,false,false,false,false,false,false,false,false,false,false,[object Object],null,null,null,null,null,[object Object],null,null,,null,null,null,null,null,null,null,,null,null,null,null,null,,
Message,119036,[object Object],2024-09-15T12:44:27+00:00,Saran judul dong,false,false,false,false,false,false,false,false,false,false,false,false,false,[object Object],null,null,null,null,null,[object Object],null,null,,null,null,null,null,null,null,null,,null,null,null,null,null,,
Message,119035,[object Object],2024-09-15T12:35:38+00:00,"Keknya butuh admin lagi om biar bisa bantu, biar lebih ketat grubnya.",false,false,false,false,false,false,false,true,false,false,false,false,false,[object Object],null,null,null,null,null,[object Object],null,null,,null,null,null,2024-09-16T03:11:02+00:00,null,null,[object Object],,null,null,null,null,null,,
Message,119033,[object Object],2024-09-15T11:38:49+00:00,Thankyou report nya,false,false,false,false,false,false,false,false,false,false,false,false,false,[object Object],null,null,null,null,null,[object Object],null,null,,null,null,null,null,null,null,null,,null,null,null,null,null,,
Message,119032,[object Object],2024-09-15T11:14:55+00:00,jgan spam ngemis referal dsini ngab viky nur Alifi😂,false,false,false,false,false,false,false,false,false,false,false,false,false,[object Object],null,null,null,null,null,[object Object],null,null,[object Object],null,null,null,null,null,null,null,,null,null,null,null,null,,
Message,119031,[object Object],2024-09-15T11:13:59+00:00,ngespam nih org ke smua topik @LorenzAdamDamara,false,false,false,false,false,false,false,false,false,false,false,false,false,[object Object],null,null,null,null,null,[object Object],null,null,[object Object],null,null,null,null,null,null,null,,null,null,null,null,null,,
Message,119025,[object Object],2024-09-15T07:28:54+00:00,"Halo, saya menawarkan jasa pembuatan website menggunakan laravel, php, ci3/4 seperti:
- Company Profile
- Inventory Barang
- Toko Online
- E-commerce
- Platform Pembelajaran
- Web Pemesanan/Reservasi
- Blog
- Dan lain-lain
Harga ditentukan berdasarkan banyaknya fitur dan tingkat",false,false,false,false,false,false,false,false,false,false,false,false,false,[object Object],null,null,null,null,null,[object Object],null,null,,null,null,null,null,null,null,null,,null,null,null,null,null,,
Message,119023,[object Object],2024-09-15T06:04:04+00:00,"#izinmin 

jasa tugas coding, fix error, web app, undangan pernikahan, dll. 
dijamin kantong pelajar :D

Contact bisa dm
Testimoni bisa dm",false,false,false,false,false,false,false,false,false,false,false,false,false,[object Object],null,null,null,null,null,[object Object],null,null,[object Object],null,null,null,null,null,null,null,,null,null,null,null,null,,
Message,119017,[object Object],2024-09-15T04:22:33+00:00,"🥳 PELATIHAN INTERNET OF THINGS GRATIS BAGI GURU SMA/SMK

Nusabot terus berkontribusi di dunia pendidikan teknologi, kini membuka program pelatihan IoT bagi guru SMA/SMK di Indonesia secara GRATIS. ☺️☺️

Kini guru bisa membuka program pembelajaran IoT di sekolah nya sendiri.

- Peserta mendapat silabus pembelajaran yang dapat digunakan di sekolah.
- Sertifikat pelatihan 21 JP (jika mampu menyelesaikan penugasan)
- Dari dasar sampai dengan membuat Dashboard IoT sesuai profil sekolah yang bisa dipublikasikan.
- Live Zoom Meet.

📅 Jadwal Pelaksanaan
24 - 26 September 2024
19.30 - 21.00 WIB
Zoom Meet

Informasi dan pendaftaran:
https://guru.nusabot.id
https://guru.nusabot.id
https://guru.nusabot.id

PROGRAM INI GRATIS TANPA BIAYA",false,false,false,false,false,false,false,false,false,false,false,false,false,[object Object],null,null,null,null,null,[object Object],[object Object],null,"[object Object],[object Object],[object Object]",null,null,null,null,null,null,null,,null,null,null,null,null,,
Message,119016,[object Object],2024-09-15T04:13:36+00:00,,false,false,false,false,false,false,false,false,false,false,false,false,false,[object Object],null,null,null,null,null,[object Object],[object Object],null,,null,null,null,null,null,null,null,,null,null,null,null,null,,
Message,119014,[object Object],2024-09-15T02:12:22+00:00,"#izinmin      
Hii @Initialsf Open jasa pembuatan program HTML, CSS, PHP, JAVA, laravel, NodeJs, c, c++, python dll, fix error dan juga jasa pembuatan website & aplikasi android (Java) sesuai keinginan, Joki tugas informatika ataupun informasi jugaa dan juga pembuatan undangan digital. Open slicing figma to html CSS bootstrap juga loh, Bisa desain UI juga loh. 

Tersedia juga pembelian vps / rdp
    
Minat? atau ingin tanya tanya lebih lanjut chat aja       
@Initialsf       
    
WA : 0895347329506",false,false,false,false,false,false,false,true,false,false,false,false,false,[object Object],null,null,null,null,null,[object Object],null,null,"[object Object],[object Object],[object Object],[object Object]",null,null,null,2024-11-04T06:26:13+00:00,null,null,[object Object],,null,null,null,null,null,,
Message,119013,[object Object],2024-09-15T01:34:23+00:00,ngab fahrel aziz marif nih gausah spam ke smua topik😂,false,false,false,false,false,false,false,false,false,false,false,false,false,[object Object],null,null,null,null,null,[object Object],null,null,,null,null,null,2024-09-15T01:36:13+00:00,null,null,null,,null,null,null,null,null,,
Message,119012,[object Object],2024-09-15T01:31:55+00:00,kick ae min😅,false,false,false,false,false,false,false,false,false,false,false,false,false,[object Object],null,null,null,null,null,[object Object],null,null,,null,null,null,null,null,null,null,,null,null,null,null,null,,
Message,119011,[object Object],2024-09-15T01:28:39+00:00,Post nya cukup di topic promosi dan event yah,false,false,false,false,false,false,false,false,false,false,false,false,false,[object Object],null,null,null,null,null,[object Object],null,null,,null,null,null,null,null,null,null,,null,null,null,null,null,,
Message,119008,[object Object],2024-09-15T01:16:52+00:00,"JANGAN KIRIM LINK REFERAL DISINI

@LorenzAdamDamara",false,false,false,false,false,false,false,false,false,false,false,false,false,[object Object],null,null,null,null,null,[object Object],null,null,[object Object],null,null,null,null,null,null,null,,null,null,null,null,null,,
Message,119001,[object Object],2024-09-15T00:53:44+00:00,,false,false,false,false,false,false,false,false,false,false,false,false,false,[object Object],null,null,null,null,null,null,[object Object],null,,null,null,[object Object],null,null,13810892994958028,null,,null,null,null,null,null,,
Message,119000,[object Object],2024-09-15T00:53:44+00:00,,false,false,false,false,false,false,false,false,false,false,false,false,false,[object Object],null,null,null,null,null,null,[object Object],null,,null,null,[object Object],null,null,13810892994958028,null,,null,null,null,null,null,,
Message,118999,[object Object],2024-09-15T00:53:44+00:00,,false,false,false,false,false,false,false,false,false,false,false,false,false,[object Object],null,null,null,null,null,null,[object Object],null,,null,null,[object Object],null,null,13810892994958028,null,,null,null,null,null,null,,
Message,118998,[object Object],2024-09-15T00:53:44+00:00,source code top up buy price 200k,false,false,false,false,false,false,false,false,false,false,false,false,false,[object Object],null,null,null,null,null,null,[object Object],null,,null,null,[object Object],null,null,13810892994958028,null,,null,null,null,null,null,,
Message,118992,[object Object],2024-09-15T00:28:12+00:00,disini ada yg bisa python pakai anaconda3?,false,false,false,false,false,false,false,false,false,false,false,false,false,[object Object],null,null,null,null,null,[object Object],null,null,,null,null,null,null,null,null,null,,null,null,null,null,null,,
Message,118991,[object Object],2024-09-15T00:01:08+00:00,"Ngerasa introvert? Malu? Takut salah ngomong, takut diketawain saat PUBLIC SPEAKING? Itu hanya alasan karena kamu takut mencoba & gagal. Ganti mindsetmu jika mau berani Public Speaking. Ubah ketakutanmu jadi niat untuk belajar & bertumbuh.
WEBINAR PUBLIC SPEAKING!
Setiap orang mempunyai potensi dan bisa untuk belajar dan meningkatkan Skill Public Speaking sekalipun dia Introvert. ✨
Kita bongkar rahasia PeDe, ga grogi, ga belibet, ga minder saat Public Speaking! ❤‍🔥
Benefit yang kamu dapatkan : 
✅Dapat E-Sertifikat (S&K Berlaku)
✅More relations! Bisa banget untuk networking
✅Ilmu yang bermanfaat
✅Komunitas 
Save The Date
*Minggu, 15 September 2024 (19.00 WIB - selesai)*

Untuk bergabung ke dalam grupnya, langsung klik tulisan *BERGABUNG KE GRUP* di bawah ini! 👇🏻  

Webinar ini 100% GRATIS!
𝘿𝘼𝙁𝙏𝘼𝙍 𝙎𝙀𝙆𝘼𝙍𝘼𝙉𝙂 𝙅𝙐𝙂𝘼 
(Kuota peserta TERBATAS!!!)

https://chat.whatsapp.com/FuYBFsZFMHUECeqe1HMFRb",false,false,false,false,false,false,false,false,false,false,false,false,false,[object Object],null,null,null,null,null,null,[object Object],null,[object Object],null,null,[object Object],null,null,null,null,,null,null,null,null,null,,
Message,118986,[object Object],2024-09-14T23:12:40+00:00,"🚀 Salam Para IT Enthusiast! 🌐💻

Mari bergabung dalam Komunitas Terbaik untuk para pecinta teknologi! Kami mengundangmu untuk menjadi bagian dari Grup Telegram Info Event Nasional, tempat terbaik untuk mendapatkan info terkini seputar pelatihan, webinar, seminar, bootcamp, tutorial, dan lowongan kerja di dunia IT.💡 Jangan Tertinggal Informasi Berharga!

Gabunglah sekarang dan jadilah bagian dari Komunitas IT Enthusiast yang selalu up-to-date. Klik link di bawah ini untuk bergabung:

🔗 https://t.me/infoeventnasional

🚀 Mari bersama-sama menjelajahi dunia IT, belajar bersama, dan membuka pintu kesuksesan bersama InfoEvent Nasional! 💻🚀 #ITEnthusiast #InfoEventIT #KomunitasIT #BergabungSekarang",false,false,false,false,false,false,false,true,false,false,false,false,false,[object Object],null,null,null,null,null,[object Object],[object Object],null,"[object Object],[object Object],[object Object],[object Object],[object Object]",null,null,null,2024-11-04T06:26:07+00:00,null,null,[object Object],,null,null,null,null,null,,
Message,118977,[object Object],2024-09-14T05:52:13+00:00,"Yuk Join grup WA
Komunitas IoT by Kelas IoT,

Selalu ada info workshop dan pelatihan berbayar maupun gratis 🌷🫶🏻

Ayooook join sekarang!!!
https://chat.whatsapp.com/G9MNMLRqEmeFGk9A6i9fTM",false,false,false,false,false,false,false,false,false,false,false,false,false,[object Object],null,null,[object Object],null,null,[object Object],[object Object],null,[object Object],null,null,null,null,null,null,null,,null,null,null,null,null,,
Message,118976,[object Object],2024-09-14T05:47:56+00:00,"✨ PELATIHAN MENJADI IOT ENGINEER ✨

🔥 Batch 4 segera dibuka! 🔥

Mau jadi master IoT Enigneer? Kelas IoT punya jalan ninja untukmu! Kurikulum jelas, terstruktur, dan teruji, bukan gimmick belaka 😭

Di pelatihan ini, kamu bakal dijamin bisa bikin proyek IoT yang kompleks dengan tangan sendiri! 😌

Benefit:
- Akses materi seumur hidup untuk eksplorasi tanpa batas
- Mendapat pembaruan materi selamanya dan tidak perlu membayar lagi.
- Konsultasi harian dengan mentor untuk inspirasi dan panduan langsung.
- Bimbingan proyek IoT tanpa biaya tambahan untuk mewujudkan ide-ide kreatif Anda.
- Sertifikat sebagai bukti kamu bisa membuat proyek IoT.

💰 Biaya investasi skill: Rp. 149.000
📅 Tanggal: 05 - 26 Oktober 2024
🕗 Waktu: 18.30 - 19.30 WIB

Kegiatan: Pembelajaran setiap hari Senin-Sabtu, Zoom meet setiap hari minggu

🚀 Jangan lewatkan kesempatan emas ini! 🚀

Kurikulum dan pendaftaran:
https://kelasiot.id/
https://kelasiot.id/
https://kelasiot.id/",false,false,false,false,false,false,false,false,false,false,false,false,false,[object Object],null,null,[object Object],null,null,[object Object],[object Object],null,"[object Object],[object Object],[object Object]",null,null,null,null,null,null,null,,null,null,null,null,null,,
Message,118975,[object Object],2024-09-14T05:17:29+00:00,"Khusus untuk kamu yang mau lebih efisien ngoding pakai Golang berujung cuan, #spacevolver lagi sedekah bagi-bagi jurus kilat tentang *Syntax dan Pattern Golang*. Dengan pemateri yang terbukti handal, kapan lagi dapet ilmu nya GRATIS?!

*📣Save your seat now!*📣 
https://bit.ly/GolangWebinar2EIC

*🗓Minggu, 15 September 2024*
*⏰ Pkl 19.30 WIB*
*💻 Via zoom meeting, pastikan koneksi aman yaa*

*Benefit:*
🎥Recording
￼ E-Certifikat
🔔 Group WA",false,false,false,false,false,false,false,false,false,false,false,false,false,[object Object],null,null,null,null,null,[object Object],[object Object],null,"[object Object],[object Object]",null,null,null,null,null,null,null,,null,null,null,null,null,,
Message,118959,[object Object],2024-09-13T14:43:01+00:00,Apa yg muncul pesannya?,false,false,false,false,false,false,false,false,false,false,false,false,false,[object Object],null,null,null,null,null,[object Object],null,null,,null,null,null,null,null,null,null,,null,null,null,null,null,,
Message,118958,[object Object],2024-09-13T14:37:40+00:00,"ngasih informasi yg jelas jgn seolah"" hanya kebelet mau dpt ref😂",false,false,false,false,false,false,false,false,false,false,false,false,false,[object Object],null,null,null,null,null,[object Object],null,null,,null,null,null,null,null,null,null,,null,null,null,null,null,,
Message,118957,[object Object],2024-09-13T14:36:50+00:00,"sblom ngemis"" referal bisa dibaca"" dlu😂😂",false,false,false,false,false,false,false,false,false,false,false,false,false,[object Object],null,null,null,null,null,[object Object],[object Object],null,,null,null,null,null,null,null,null,,null,null,null,null,null,,
Message,118956,[object Object],2024-09-13T14:35:24+00:00,tanpa syarat?,false,false,false,false,false,false,false,false,false,false,false,false,false,[object Object],null,null,null,null,null,[object Object],null,null,,null,null,null,null,null,null,null,,null,null,null,null,null,,
Message,118954,[object Object],2024-09-13T14:06:56+00:00,lohh malah lebih enak pakai laragon + lngkap dibanding xampp,false,false,false,false,false,false,false,false,false,false,false,false,false,[object Object],null,null,null,null,null,[object Object],null,null,,null,null,null,null,null,null,null,,null,null,null,null,null,,
Message,118953,[object Object],2024-09-13T14:04:14+00:00,😭😭😭😭😭😭😭😭😭,false,false,false,false,false,false,false,false,false,false,false,false,false,[object Object],null,null,null,null,null,[object Object],null,null,,null,null,null,null,null,null,null,,null,null,null,null,null,,
Message,118952,[object Object],2024-09-13T14:04:03+00:00,udhh,false,false,false,false,false,false,false,false,false,false,false,false,false,[object Object],null,null,null,null,null,[object Object],null,null,,null,null,null,null,null,null,null,,null,null,null,null,null,,
